AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,CNH,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL,date
4.275671,76.961343,96.419455,444.215486,2.084051,1067.60738,1670.17258,1.757236,2.098541,1.977201,1.954564,2.345017,142.330014,1.956276,0.43885,3451.968431,1.164239,1.509852,8.07393,6.324263,1.164264,1.2905631e-05,104.802191,15.489274,3.367186,22819.083053,2.34163,1.612762,2598.581616,0.938961,0.027389,1074.452416,8.233149,8.231216,4449.721195,568.540551,1.164239,30.852332,110.777556,24.276479,206.909001,7.468802,74.80267,151.498891,55.259905,17.463584,180.992148,1,2.644914,0.873214,0.873593,3.137608,0.873214,13.342256,0.873214,85.571207,10115.487043,8.918362,243.587043,9.056987,30.664613,7.535766,152.44362,384.715765,19434.64048,3.753681,0.873214,104.933263,1525.153,49043.56516,148.987822,0.873214,186.651993,0.825406,181.425095,150.478238,101.812419,4663.940888,493.637744,1047.814885,1711.372862,0.357526,0.970291,594.943858,25246.520884,104257.595822,359.272856,205.924765,19.827142,3.437695,0.704236,6.333321,10.7555,19.740604,5191.739914,61.663809,2444.935544,4130.690144,9.330601,46.340353,53.694366,17.941068,2021.703311,21.272124,4.797798,74.402876,19.827212,1688.635733,42.842913,11.792477,167.683705,2.015874,0.447641,1.164269,3.916324,4.940876,68.87053,329.05716,4.236491,8006.93776,4.243817,5.090639,117.415827,89.121753,1694.028981,4.369628,9.582376,15.607204,700.289578,10.940697,1.510769,0.873481,27.59389,24413.506103,664.182935,45.008347,24097.395288,24.48452,10.187559,12872.793106,19.764504,37.115627,10.682346,4.074836,3.419938,2.803208,49.535221,7.888047,36.335312,2852.385574,49.083468,4119.395588,1.164239,45.481245,13960.173936,299.915168,30680.606436,141.854457,3.246608,655.545359,0.020043,0.000277,3.146414,2.098373,0.815152,655.542545,119.331742,277.729178,19.832961,10479.540716,26.924093,374.884461,2025-12-09
