AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,CNH,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL,date
4.296476,77.008545,96.498877,443.055813,2.094194,1072.802797,1682.038478,1.760953,2.105829,1.995488,1.954723,2.342239,142.101682,1.958146,0.441015,3438.663589,1.169905,1.507495,8.035571,6.402188,1.162884,1.2967041e-05,104.548719,15.490661,3.378124,22930.142209,2.338851,1.616634,2610.058764,0.93545,0.02755,1080.793376,8.264911,8.25766,4492.880589,572.596653,1.169905,31.002488,110.204262,24.245821,207.080294,7.468985,74.90032,152.018846,55.698369,17.548578,181.142136,1,2.657787,0.87849,0.874568,3.147262,0.87849,13.349642,0.87849,85.986207,10115.597788,8.902094,243.295909,9.101904,30.629773,7.537585,152.278676,382.46073,19508.637418,3.781695,0.87849,105.6666,1523.373424,49282.257448,148.61305,0.87849,186.479614,0.829438,182.370084,151.093538,102.307657,4659.511598,493.699847,1052.910816,1722.305162,0.358951,0.969062,602.895142,25218.992942,104135.86117,359.100549,205.24951,19.766421,3.454427,0.707664,6.328647,10.748076,19.798004,5192.204924,61.575012,2457.442015,4152.410003,9.320843,46.376431,53.897852,18.015334,2016.514467,21.291497,4.803048,74.768337,19.766421,1692.209611,42.797144,11.822787,167.27938,2.015984,0.44984,1.162859,3.909645,4.934365,69.085222,328.72525,4.228675,7923.802176,4.239064,5.090143,117.40468,91.746675,1692.588843,4.390127,9.629013,16.816042,703.697591,10.845718,1.514167,0.877732,28.198541,24532.325223,663.442854,45.178268,24214.675916,24.486923,10.175348,12935.453282,19.759532,37.129865,10.756763,4.106367,3.418116,2.816851,49.851884,7.88562,36.565404,2872.103253,49.231298,4151.711812,1.169905,45.574882,13958.247352,301.374936,30814.718403,142.635695,3.261472,655.604074,0.018882,0.000278,3.161727,2.095863,0.815361,655.609675,119.331742,279.051608,19.793159,10530.563879,27.043442,376.709002,2025-12-11
