AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BYR,BZD,CAD,CDF,CHF,CLF,CLP,CNY,CNH,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LTL,LVL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLE,SLL,SOS,SRD,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XCG,XDR,XOF,XPF,YER,ZAR,ZMK,ZMW,ZWL,date
4.281784,77.028456,96.611189,443.986913,2.087031,1069.133144,1672.142181,1.756014,2.098626,1.985349,1.957039,2.347187,142.580304,1.955691,0.439556,3443.280812,1.165903,1.509656,8.0531,6.355806,1.165338,1.2734105e-05,104.779711,15.482806,3.350408,22851.707196,2.343774,1.61094,2602.295824,0.936693,0.027437,1076.362947,8.243051,8.240442,4480.112173,569.260543,1.165903,30.896441,110.335828,24.223394,207.521434,7.468649,74.58724,151.612903,55.360006,17.488551,180.760585,1,2.629575,0.874072,0.874684,3.142111,0.874072,13.256339,0.874072,85.110496,10126.370139,8.926769,243.813374,9.072145,30.69344,7.531036,152.556622,382.143499,19462.192749,3.760674,0.874072,105.108584,1526.660368,49099.117888,149.028095,0.874072,186.528138,0.82658,181.066556,150.855677,101.958608,4665.955196,492.010597,1049.312502,1710.671781,0.357909,0.971211,589.35074,25270.897022,104358.9485,359.456121,205.112548,19.750724,3.44261,0.705243,6.335012,10.763517,19.828473,5198.292354,61.613778,2447.927865,4135.895096,9.345079,46.472433,53.771611,17.949209,2020.779867,21.193816,4.794779,74.513296,19.750724,1691.353335,42.886979,11.778172,167.645179,2.016389,0.448285,1.165438,3.917281,4.945111,68.731751,326.713025,4.230586,8015.076372,4.247845,5.088469,117.388959,89.308562,1695.573897,4.376132,9.596076,15.758913,701.289871,10.955855,1.510463,0.87473,27.638353,24448.409771,664.821066,45.037648,24131.847017,24.515422,10.197415,12891.204716,19.7355,37.12123,10.69251,4.092321,3.418609,2.807216,49.603599,7.900783,36.343567,2856.463933,48.924186,4122.593377,1.165903,45.579454,13941.889927,296.782974,30736.12913,141.49533,3.251252,656.372716,0.019987,0.000277,3.150913,2.100321,0.816317,656.372716,119.331742,278.125548,19.75839,10494.528318,26.943064,375.420428,2025-12-08
